Evento,Lutador_1,Lutador_2,Categoria,Disputa_Cinturao,Metodo,Round,Tempo
UFC 89: Bisping vs Leben,Shane Carwin,Neil Wain,Heavyweight,0,KO/TKO Punches,1,1:31
UFC 89: Bisping vs Leben,David Bielkheden,Jess Liaudin,Lightweight,0,U-DEC,3,5:00
UFC 89: Bisping vs Leben,Terry Etim,Sam Stout,Lightweight,0,U-DEC,3,5:00
UFC 89: Bisping vs Leben,Jim Miller,David Baron,Lightweight,0,SUB Rear Naked Choke,3,3:19
UFC 89: Bisping vs Leben,Per Eklund,Samy Schiavo,Lightweight,0,SUB Rear Naked Choke,3,1:47
UFC Fight Night: Diaz vs Neer,Nate Diaz,Josh Neer,Lightweight,0,S-DEC,3,5:00
UFC Fight Night: Diaz vs Neer,Clay Guida,Mac Danzig,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Diaz vs Neer,Alan Belcher,Ed Herman,Middleweight,0,S-DEC,3,5:00
UFC Fight Night: Diaz vs Neer,Eric Schafer,Houston Alexander,Light Heavyweight,0,SUB Arm Triangle,1,4:53
UFC Fight Night: Diaz vs Neer,Alessio Sakara,Joe Vedepo,Middleweight,0,KO/TKO Kick,1,1:27
UFC Fight Night: Diaz vs Neer,Wilson Gouveia,Ryan Jensen,Middleweight,0,SUB Armbar,2,2:04
UFC Fight Night: Diaz vs Neer,Joe Lauzon,Kyle Bradley,Lightweight,0,KO/TKO Punches,2,1:34
UFC Fight Night: Diaz vs Neer,Jason Brilz,Brad Morris,Light Heavyweight,0,KO/TKO Punches,2,2:54
UFC Fight Night: Diaz vs Neer,Mike Massenzio,Drew McFedries,Middleweight,0,SUB Kimura,1,1:28
UFC Fight Night: Diaz vs Neer,Dan Miller,Rob Kimmons,Middleweight,0,SUB Rear Naked Choke,1,1:27
UFC 88: Breakthrough,Rashad Evans,Chuck Liddell,Light Heavyweight,0,KO/TKO Punch,2,1:51
UFC 88: Breakthrough,Rich Franklin,Matt Hamill,Light Heavyweight,0,KO/TKO Kick,3,0:39
UFC 88: Breakthrough,Dan Henderson,Rousimar Palhares,Middleweight,0,U-DEC,3,5:00
UFC 88: Breakthrough,Nate Marquardt,Martin Kampmann,Middleweight,0,KO/TKO Punches,1,1:22
UFC 88: Breakthrough,Dong Hyun Kim,Matt Brown,Welterweight,0,S-DEC,3,5:00
UFC 88: Breakthrough,Kurt Pellegrino,Thiago Tavares,Lightweight,0,U-DEC,3,5:00
UFC 88: Breakthrough,Tim Boetsch,Michael Patt,Light Heavyweight,0,KO/TKO Punches,1,2:03
UFC 88: Breakthrough,Jason MacDonald,Jason Lambert,Middleweight,0,SUB Rear Naked Choke,2,1:20
UFC 88: Breakthrough,Ryo Chonan,Roan Carneiro,Welterweight,0,S-DEC,3,5:00
UFC 87: Seek And Destroy,Georges St-Pierre,Jon Fitch,Welterweight,1,U-DEC,5,5:00
UFC 87: Seek And Destroy,Brock Lesnar,Heath Herring,Heavyweight,0,U-DEC,3,5:00
UFC 87: Seek And Destroy,Rob Emerson,Manvel Gamburyan,Lightweight,0,KO/TKO Punch,1,0:12
UFC 87: Seek And Destroy,Kenny Florian,Roger Huerta,Lightweight,0,U-DEC,3,5:00
UFC 87: Seek And Destroy,Demian Maia,Jason MacDonald,Middleweight,0,SUB Rear Naked Choke,3,2:44
UFC 87: Seek And Destroy,Tamdan McCrory,Luke Cummo,Welterweight,0,U-DEC,3,5:00
UFC 87: Seek And Destroy,Cheick Kongo,Dan Evensen,Heavyweight,0,KO/TKO Punch,1,4:55
UFC 87: Seek And Destroy,Jon Jones,Andre Gusmao,Light Heavyweight,0,U-DEC,3,5:00
UFC 87: Seek And Destroy,Chris Wilson,Steve Bruno,Welterweight,0,U-DEC,3,5:00
UFC 87: Seek And Destroy,Ben Saunders,Ryan Thomas,Welterweight,0,SUB Armbar,2,2:28
UFC: Silva vs Irvin,Anderson Silva,James Irvin,Light Heavyweight,0,KO/TKO Punch,1,1:01
UFC: Silva vs Irvin,Brandon Vera,Reese Andy,Light Heavyweight,0,U-DEC,3,5:00
UFC: Silva vs Irvin,Frankie Edgar,Hermes Franca,Lightweight,0,U-DEC,3,5:00
UFC: Silva vs Irvin,Cain Velasquez,Jake O'Brien,Heavyweight,0,KO/TKO Punches,1,2:02
UFC: Silva vs Irvin,Kevin Burns,Anthony Johnson,Welterweight,0,KO/TKO,3,3:35
UFC: Silva vs Irvin,CB Dollaway,Jesse Taylor,Middleweight,0,SUB Peruvian Necktie,1,3:58
UFC: Silva vs Irvin,Tim Credeur,Cale Yarbrough,Middleweight,0,KO/TKO Punches,1,1:54
UFC: Silva vs Irvin,Rory Markham,Brodie Farber,Welterweight,0,KO/TKO Kick,1,1:37
UFC: Silva vs Irvin,Nate Loughran,Johnny Rees,Middleweight,0,SUB Triangle Choke,1,4:21
UFC: Silva vs Irvin,Brad Blackburn,James Giboo,Welterweight,0,KO/TKO Punches,2,2:29
UFC: Silva vs Irvin,Shannon Gugerty,Dale Hartt,Lightweight,0,SUB Rear Naked Choke,1,3:33
UFC 86: Jackson vs Griffin,Forrest Griffin,Quinton Jackson,Light Heavyweight,1,U-DEC,5,5:00
UFC 86: Jackson vs Griffin,Patrick Cote,Ricardo Almeida,Middleweight,0,S-DEC,3,5:00
UFC 86: Jackson vs Griffin,Joe Stevenson,Gleison Tibau,Lightweight,0,SUB Guillotine Choke,2,2:57
UFC 86: Jackson vs Griffin,Josh Koscheck,Chris Lytle,Welterweight,0,U-DEC,3,5:00
UFC 86: Jackson vs Griffin,Tyson Griffin,Marcus Aurelio,Lightweight,0,U-DEC,3,5:00
UFC 86: Jackson vs Griffin,Gabriel Gonzaga,Justin McCully,Heavyweight,0,SUB Kimura,1,1:57
UFC 86: Jackson vs Griffin,Cole Miller,Jorge Gurgel,Lightweight,0,SUB Triangle Choke,3,4:48
UFC 86: Jackson vs Griffin,Melvin Guillard,Dennis Siver,Lightweight,0,KO/TKO Punches,1,0:36
UFC 86: Jackson vs Griffin,Justin Buchholz,Corey Hill,Lightweight,0,SUB Rear Naked Choke,2,3:57
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Kendall Grove,Evan Tanner,Middleweight,0,S-DEC,3,5:00
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Amir Sadollah,CB Dollaway,Middleweight,1,SUB Armbar,1,3:02
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Diego Sanchez,Luigi Fioravanti,Welterweight,0,KO/TKO Flying Knee,3,4:07
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Spencer Fisher,Jeremy Stephens,Lightweight,0,U-DEC,3,5:00
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Matthew Riddle,Dante Rivera,Middleweight,0,U-DEC,3,5:00
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Dustin Hazelett,Joshua Burkman,Welterweight,0,SUB Armbar,2,4:46
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Drew McFedries,Marvin Eastman,Middleweight,0,KO/TKO Punches,1,1:08
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Matt Brown,Matt Arroyo,Welterweight,0,KO/TKO Punches,2,3:40
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Dean Lister,Jeremy Horn,Middleweight,0,SUB Guillotine Choke,1,3:52
The Ultimate Fighter: Team Rampage vs Team Forrest Finale,Rob Kimmons,Rob Yundt,Middleweight,0,SUB Guillotine Choke,1,3:58
UFC 85: Bedlam,Thiago Alves,Matt Hughes,Welterweight,0,KO/TKO Flying Knee,2,1:02
UFC 85: Bedlam,Michael Bisping,Jason Day,Middleweight,0,KO/TKO Punches,1,3:42
UFC 85: Bedlam,Mike Swick,Marcus Davis,Welterweight,0,U-DEC,3,5:00
UFC 85: Bedlam,Thales Leites,Nate Marquardt,Middleweight,0,S-DEC,3,5:00
UFC 85: Bedlam,Fabricio Werdum,Brandon Vera,Heavyweight,0,KO/TKO Punches,1,4:40
UFC 85: Bedlam,Martin Kampmann,Jorge Rivera,Middleweight,0,SUB Guillotine Choke,1,2:44
UFC 85: Bedlam,Matt Wiman,Thiago Tavares,Lightweight,0,KO/TKO Punches,2,1:57
UFC 85: Bedlam,Kevin Burns,Roan Carneiro,Welterweight,0,SUB Triangle Choke,2,3:50
UFC 85: Bedlam,Luiz Cane,Jason Lambert,Light Heavyweight,0,KO/TKO Punches,1,2:07
UFC 85: Bedlam,Paul Taylor,Jess Liaudin,Welterweight,0,S-DEC,3,5:00
UFC 85: Bedlam,Antoni Hardonk,Eddie Sanchez,Heavyweight,0,KO/TKO Punch,2,4:15
UFC 84: Ill Will,BJ Penn,Sean Sherk,Lightweight,1,KO/TKO Flying Knee,3,5:00
UFC 84: Ill Will,Wanderlei Silva,Keith Jardine,Light Heavyweight,0,KO/TKO Punch,1,0:36
UFC 84: Ill Will,Goran Reljic,Wilson Gouveia,Light Heavyweight,0,KO/TKO Punch,2,3:15
UFC 84: Ill Will,Lyoto Machida,Tito Ortiz,Light Heavyweight,0,U-DEC,3,5:00
UFC 84: Ill Will,Thiago Silva,Antonio Mendes,Light Heavyweight,0,KO/TKO Punches,1,2:24
UFC 84: Ill Will,Rousimar Palhares,Ivan Salaverry,Middleweight,0,SUB Armbar,1,2:36
UFC 84: Ill Will,Rameau Thierry Sokoudjou,Kazuhiro Nakamura,Light Heavyweight,0,KO/TKO,1,5:00
UFC 84: Ill Will,Rich Clementi,Terry Etim,Lightweight,0,U-DEC,3,5:00
UFC 84: Ill Will,Yoshiyuki Yoshida,War Machine,Welterweight,0,SUB Anaconda Choke,1,0:56
UFC 84: Ill Will,Dong Hyun Kim,Jason Tan,Welterweight,0,KO/TKO Elbows,3,0:25
UFC 84: Ill Will,Shane Carwin,Christian Wellisch,Heavyweight,0,KO/TKO Punch,1,0:44
UFC 83: Serra vs St-Pierre 2,Georges St-Pierre,Matt Serra,Welterweight,1,KO/TKO Knees,2,4:45
UFC 83: Serra vs St-Pierre 2,Rich Franklin,Travis Lutter,Middleweight,0,KO/TKO Punches,2,3:01
UFC 83: Serra vs St-Pierre 2,Nate Quarry,Kalib Starnes,Middleweight,0,U-DEC,3,5:00
UFC 83: Serra vs St-Pierre 2,Michael Bisping,Charles McCarthy,Middleweight,0,KO/TKO Knees,1,5:00
UFC 83: Serra vs St-Pierre 2,Mac Danzig,Mark Bocek,Lightweight,0,SUB Rear Naked Choke,3,3:48
UFC 83: Serra vs St-Pierre 2,Jason MacDonald,Joe Doerksen,Middleweight,0,KO/TKO Elbows,2,0:54
UFC 83: Serra vs St-Pierre 2,Jason Day,Alan Belcher,Middleweight,0,KO/TKO Punches,1,3:58
UFC 83: Serra vs St-Pierre 2,Demian Maia,Ed Herman,Middleweight,0,SUB Triangle Choke,2,2:27
UFC 83: Serra vs St-Pierre 2,Rich Clementi,Sam Stout,Lightweight,0,S-DEC,3,5:00
UFC 83: Serra vs St-Pierre 2,Cain Velasquez,Brad Morris,Heavyweight,0,KO/TKO Punches,1,2:10
UFC 83: Serra vs St-Pierre 2,Jonathan Goulet,Kuniyoshi Hironaka,Welterweight,0,KO/TKO Punch,2,2:07
UFC Fight Night: Florian vs Lauzon,Kenny Florian,Joe Lauzon,Lightweight,0,KO/TKO Punches,2,3:28
UFC Fight Night: Florian vs Lauzon,Gray Maynard,Frankie Edgar,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Florian vs Lauzon,Thiago Alves,Karo Parisyan,Welterweight,0,KO/TKO Knees,2,0:24
UFC Fight Night: Florian vs Lauzon,Matt Hamill,Tim Boetsch,Light Heavyweight,0,KO/TKO Punches,2,1:25
UFC Fight Night: Florian vs Lauzon,Nate Diaz,Kurt Pellegrino,Lightweight,0,SUB Triangle Choke,2,3:06
UFC Fight Night: Florian vs Lauzon,James Irvin,Houston Alexander,Light Heavyweight,0,KO/TKO Punches,1,0:08
UFC Fight Night: Florian vs Lauzon,Josh Neer,Din Thomas,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Florian vs Lauzon,Marcus Aurelio,Ryan Roberts,Lightweight,0,SUB Armbar,1,0:16
UFC Fight Night: Florian vs Lauzon,Manvel Gamburyan,Jeff Cox,Lightweight,0,SUB Guillotine Choke,1,1:41
UFC Fight Night: Florian vs Lauzon,Clay Guida,Samy Schiavo,Lightweight,0,KO/TKO Punches,1,4:15
UFC Fight Night: Florian vs Lauzon,George Sotiropoulos,Roman Mitichyan,Welterweight,0,KO/TKO Punches,2,2:24
UFC Fight Night: Florian vs Lauzon,Anthony Johnson,Tommy Speer,Welterweight,0,KO/TKO Punches,1,0:51
UFC 82: Pride of a Champion,Anderson Silva,Dan Henderson,Middleweight,1,SUB Rear Naked Choke,2,4:52
UFC 82: Pride of a Champion,Heath Herring,Cheick Kongo,Heavyweight,0,S-DEC,3,5:00
UFC 82: Pride of a Champion,Chris Leben,Alessio Sakara,Middleweight,0,KO/TKO Punches,1,3:16
UFC 82: Pride of a Champion,Yushin Okami,Evan Tanner,Middleweight,0,KO/TKO Knee,2,3:00
UFC 82: Pride of a Champion,Jon Fitch,Chris Wilson,Welterweight,0,U-DEC,3,5:00
UFC 82: Pride of a Champion,Andrei Arlovski,Jake O'Brien,Heavyweight,0,KO/TKO Punches,2,4:17
UFC 82: Pride of a Champion,Luigi Fioravanti,Luke Cummo,Welterweight,0,U-DEC,3,5:00
UFC 82: Pride of a Champion,Josh Koscheck,Dustin Hazelett,Welterweight,0,KO/TKO Kick,2,1:24
UFC 82: Pride of a Champion,Diego Sanchez,David Bielkheden,Welterweight,0,KO/TKO Punches,1,4:43
UFC 82: Pride of a Champion,Jorge Gurgel,John Halverson,Lightweight,0,U-DEC,3,5:00
UFC 81: Breaking Point,Antonio Rodrigo Nogueira,Tim Sylvia,Heavyweight,1,SUB Guillotine Choke,3,1:28
UFC 81: Breaking Point,Frank Mir,Brock Lesnar,Heavyweight,0,SUB Kneebar,1,1:30
UFC 81: Breaking Point,Nate Marquardt,Jeremy Horn,Middleweight,0,SUB Guillotine Choke,2,1:37
UFC 81: Breaking Point,Ricardo Almeida,Rob Yundt,Middleweight,0,SUB Guillotine Choke,1,1:08
UFC 81: Breaking Point,Tyson Griffin,Gleison Tibau,Lightweight,0,U-DEC,3,5:00
UFC 81: Breaking Point,Chris Lytle,Kyle Bradley,Welterweight,0,KO/TKO Punches,1,0:33
UFC 81: Breaking Point,Tim Boetsch,David Heath,Light Heavyweight,0,KO/TKO Punches,1,4:52
UFC 81: Breaking Point,Marvin Eastman,Terry Martin,Middleweight,0,U-DEC,3,5:00
UFC 81: Breaking Point,Rob Emerson,Keita Nakamura,Lightweight,0,S-DEC,3,5:00
UFC Fight Night: Swick vs Burkman,Mike Swick,Joshua Burkman,Welterweight,0,M-DEC,3,5:00
UFC Fight Night: Swick vs Burkman,Patrick Cote,Drew McFedries,Middleweight,0,KO/TKO Punches,1,1:44
UFC Fight Night: Swick vs Burkman,Thiago Tavares,Michihiro Omigawa,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Swick vs Burkman,Nate Diaz,Alvin Robinson,Lightweight,0,SUB Triangle Choke,1,3:39
UFC Fight Night: Swick vs Burkman,Kurt Pellegrino,Alberto Crane,Lightweight,0,KO/TKO Punches,2,1:55
UFC Fight Night: Swick vs Burkman,Gray Maynard,Dennis Siver,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Swick vs Burkman,Jeremy Stephens,Cole Miller,Lightweight,0,KO/TKO Elbows,2,4:44
UFC Fight Night: Swick vs Burkman,Corey Hill,Joe Veres,Lightweight,0,KO/TKO Punches,2,0:37
UFC Fight Night: Swick vs Burkman,Matt Wiman,Justin Buchholz,Lightweight,0,SUB Rear Naked Choke,1,2:56
UFC 80: Rapid Fire,BJ Penn,Joe Stevenson,Lightweight,1,SUB Rear Naked Choke,2,4:02
UFC 80: Rapid Fire,Fabricio Werdum,Gabriel Gonzaga,Heavyweight,0,KO/TKO Punches,2,4:34
UFC 80: Rapid Fire,Marcus Davis,Jess Liaudin,Welterweight,0,KO/TKO Punch,1,1:04
UFC 80: Rapid Fire,Wilson Gouveia,Jason Lambert,Light Heavyweight,0,KO/TKO Punch,2,0:37
UFC 80: Rapid Fire,Jorge Rivera,Kendall Grove,Middleweight,0,KO/TKO Punches,1,1:20
UFC 80: Rapid Fire,Antoni Hardonk,Colin Robinson,Heavyweight,0,KO/TKO Punch,1,0:17
UFC 80: Rapid Fire,Paul Kelly,Paul Taylor,Welterweight,0,U-DEC,3,5:00
UFC 80: Rapid Fire,Alessio Sakara,James Lee,Light Heavyweight,0,KO/TKO Punches,1,1:30
UFC 80: Rapid Fire,Sam Stout,Per Eklund,Lightweight,0,U-DEC,3,5:00
UFC 79: Nemesis,Georges St-Pierre,Matt Hughes,Welterweight,1,SUB Armbar,2,4:54
UFC 79: Nemesis,Chuck Liddell,Wanderlei Silva,Light Heavyweight,0,U-DEC,3,5:00
UFC 79: Nemesis,Eddie Sanchez,Soa Palelei,Heavyweight,0,KO/TKO Punches,3,3:24
UFC 79: Nemesis,Lyoto Machida,Rameau Thierry Sokoudjou,Light Heavyweight,0,SUB Arm Triangle,2,4:20
UFC 79: Nemesis,Rich Clementi,Melvin Guillard,Lightweight,0,SUB Rear Naked Choke,1,4:40
UFC 79: Nemesis,James Irvin,Luiz Cane,Light Heavyweight,0,DQ,1,1:51
UFC 79: Nemesis,Manvel Gamburyan,Nate Mohr,Lightweight,0,SUB Ankle Lock,1,1:31
UFC 79: Nemesis,Dean Lister,Jordan Radev,Middleweight,0,U-DEC,3,5:00
UFC 79: Nemesis,Roan Carneiro,Tony DeSouza,Welterweight,0,KO/TKO Punches,2,3:33
UFC 79: Nemesis,Mark Bocek,Doug Evans,Lightweight,0,U-DEC,3,5:00
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Roger Huerta,Clay Guida,Lightweight,0,SUB Rear Naked Choke,3,0:51
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Mac Danzig,Tommy Speer,Welterweight,1,SUB Rear Naked Choke,1,2:01
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,War Machine,Jared Rollins,Welterweight,0,KO/TKO Punches,3,2:01
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,George Sotiropoulos,Billy Miles,Welterweight,0,SUB Rear Naked Choke,1,1:36
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Ben Saunders,Dan Barrera,Welterweight,0,U-DEC,3,5:00
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Troy Mandaloniz,Richie Hightower,Welterweight,0,KO/TKO Punch,1,4:20
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Matt Arroyo,John Kolosci,Welterweight,0,SUB Armbar,1,4:42
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Roman Mitichyan,Dorian Price,Welterweight,0,SUB Ankle Lock,1,0:23
The Ultimate Fighter: Team Hughes vs. Team Serra Finale,Jonathan Goulet,Paul Georgieff,Welterweight,0,SUB Rear Naked Choke,1,4:42
UFC 78: Validation,Rashad Evans,Michael Bisping,Light Heavyweight,0,S-DEC,3,5:00
UFC 78: Validation,Thiago Silva,Houston Alexander,Light Heavyweight,0,KO/TKO Punches,1,3:25
UFC 78: Validation,Karo Parisyan,Ryo Chonan,Welterweight,0,U-DEC,3,5:00
UFC 78: Validation,Ed Herman,Joe Doerksen,Middleweight,0,KO/TKO Punch,3,0:39
UFC 78: Validation,Frankie Edgar,Spencer Fisher,Lightweight,0,U-DEC,3,5:00
UFC 78: Validation,Thiago Alves,Chris Lytle,Welterweight,0,KO/TKO,2,5:00
UFC 78: Validation,Joe Lauzon,Jason Reinhardt,Lightweight,0,SUB Rear Naked Choke,1,1:14
UFC 78: Validation,Marcus Aurelio,Luke Caudillo,Lightweight,0,KO/TKO Punches,1,4:29
UFC 78: Validation,Akihiro Gono,Tamdan McCrory,Welterweight,0,SUB Armbar,2,3:19
UFC 77: Hostile Territory,Anderson Silva,Rich Franklin,Middleweight,1,KO/TKO Knees,2,1:07
UFC 77: Hostile Territory,Tim Sylvia,Brandon Vera,Heavyweight,0,U-DEC,3,5:00
UFC 77: Hostile Territory,Alvin Robinson,Jorge Gurgel,Lightweight,0,U-DEC,3,5:00
UFC 77: Hostile Territory,Stephan Bonnar,Eric Schafer,Light Heavyweight,0,KO/TKO Punches,2,2:47
UFC 77: Hostile Territory,Alan Belcher,Kalib Starnes,Middleweight,0,KO/TKO,2,1:39
UFC 77: Hostile Territory,Yushin Okami,Jason MacDonald,Middleweight,0,U-DEC,3,5:00
UFC 77: Hostile Territory,Demian Maia,Ryan Jensen,Middleweight,0,SUB Rear Naked Choke,1,2:40
UFC 77: Hostile Territory,Joshua Burkman,Forrest Petz,Welterweight,0,S-DEC,3,5:00
UFC 77: Hostile Territory,Matt Grice,Jason Black,Lightweight,0,S-DEC,3,5:00
UFC 76: Knockout,Keith Jardine,Chuck Liddell,Light Heavyweight,0,S-DEC,3,5:00
UFC 76: Knockout,Forrest Griffin,Mauricio Rua,Light Heavyweight,0,SUB Rear Naked Choke,3,4:45
UFC 76: Knockout,Jon Fitch,Diego Sanchez,Welterweight,0,S-DEC,3,5:00
UFC 76: Knockout,Lyoto Machida,Kazuhiro Nakamura,Light Heavyweight,0,U-DEC,3,5:00
UFC 76: Knockout,Tyson Griffin,Thiago Tavares,Lightweight,0,U-DEC,3,5:00
UFC 76: Knockout,Rich Clementi,Anthony Johnson,Welterweight,0,SUB Rear Naked Choke,2,3:05
UFC 76: Knockout,Jeremy Stephens,Diego Saraiva,Lightweight,0,U-DEC,3,5:00
UFC 76: Knockout,Christian Wellisch,Scott Junk,Heavyweight,0,SUB Heel Hook,1,3:19
UFC 76: Knockout,Matt Wiman,Michihiro Omigawa,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Thomas vs Florian,Kenny Florian,Din Thomas,Lightweight,0,SUB Rear Naked Choke,1,4:31
UFC Fight Night: Thomas vs Florian,Chris Leben,Terry Martin,Middleweight,0,KO/TKO Punch,3,3:56
UFC Fight Night: Thomas vs Florian,Nate Diaz,Junior Assuncao,Lightweight,0,SUB Guillotine Choke,1,4:10
UFC Fight Night: Thomas vs Florian,Nate Quarry,Pete Sell,Middleweight,0,KO/TKO Punch,3,0:44
UFC Fight Night: Thomas vs Florian,Luke Cummo,Edilberto de Oliveira,Welterweight,0,KO/TKO Punches,1,1:45
UFC Fight Night: Thomas vs Florian,Cole Miller,Leonard Garcia,Lightweight,0,U-DEC,3,5:00
UFC Fight Night: Thomas vs Florian,Gray Maynard,Joe Veres,Lightweight,0,KO/TKO Punch,1,0:09
UFC Fight Night: Thomas vs Florian,Thiago Alves,Kuniyoshi Hironaka,Welterweight,0,KO/TKO Knee,2,4:04
UFC Fight Night: Thomas vs Florian,Dustin Hazelett,Jonathan Goulet,Welterweight,0,SUB Armbar,1,1:14
UFC 75: Champion vs Champion,Quinton Jackson,Dan Henderson,Light Heavyweight,1,U-DEC,5,5:00
UFC 75: Champion vs Champion,Michael Bisping,Matt Hamill,Light Heavyweight,0,S-DEC,3,5:00
UFC 75: Champion vs Champion,Cheick Kongo,Mirko Filipovic,Heavyweight,0,U-DEC,3,5:00
UFC 75: Champion vs Champion,Marcus Davis,Paul Taylor,Welterweight,0,SUB Armbar,1,4:14
UFC 75: Champion vs Champion,Houston Alexander,Alessio Sakara,Light Heavyweight,0,KO/TKO Knee,1,1:01
UFC 75: Champion vs Champion,Gleison Tibau,Terry Etim,Lightweight,0,U-DEC,3,5:00
UFC 75: Champion vs Champion,Thiago Silva,Tomasz Drwal,Light Heavyweight,0,KO/TKO Punches,2,4:23
UFC 75: Champion vs Champion,Dennis Siver,Naoyuki Kotani,Lightweight,0,KO/TKO Punch,2,2:04
UFC 75: Champion vs Champion,Jess Liaudin,Anthony Torres,Welterweight,0,KO/TKO Punches,1,4:10
UFC 74: Respect,Randy Couture,Gabriel Gonzaga,Heavyweight,1,KO/TKO Punches,3,1:37
UFC 74: Respect,Georges St-Pierre,Josh Koscheck,Welterweight,0,U-DEC,3,5:00
UFC 74: Respect,Roger Huerta,Alberto Crane,Lightweight,0,KO/TKO Punches,3,1:50
UFC 74: Respect,Joe Stevenson,Kurt Pellegrino,Lightweight,0,U-DEC,3,5:00
UFC 74: Respect,Patrick Cote,Kendall Grove,Middleweight,0,KO/TKO Punches,1,4:45
UFC 74: Respect,Renato Sobral,David Heath,Light Heavyweight,0,SUB Anaconda Choke,2,3:30
UFC 74: Respect,Frank Mir,Antoni Hardonk,Heavyweight,0,SUB Kimura,1,1:17
UFC 74: Respect,Thales Leites,Ryan Jensen,Middleweight,0,SUB Armbar,1,3:47
UFC 74: Respect,Clay Guida,Marcus Aurelio,Lightweight,0,S-DEC,3,5:00
UFC 73: Stacked,Kenny Florian,Alvin Robinson,Lightweight,0,KO/TKO Elbows,1,4:30
UFC 73: Stacked,Anderson Silva,Nate Marquardt,Middleweight,1,KO/TKO Punches,1,4:50
UFC 73: Stacked,Rashad Evans,Tito Ortiz,Light Heavyweight,0,U-DEC,3,5:00
UFC 73: Stacked,Sean Sherk,Hermes Franca,Lightweight,1,U-DEC,5,5:00
UFC 73: Stacked,Antonio Rodrigo Nogueira,Heath Herring,Heavyweight,0,U-DEC,3,5:00
UFC 73: Stacked,Stephan Bonnar,Mike Nickels,Light Heavyweight,0,SUB Rear Naked Choke,1,2:14
UFC 73: Stacked,Jorge Gurgel,Diego Saraiva,Lightweight,0,U-DEC,3,5:00
UFC 73: Stacked,Chris Lytle,Jason Gilliam,Welterweight,0,SUB Triangle Choke,1,2:15
UFC 73: Stacked,Frankie Edgar,Mark Bocek,Lightweight,0,KO/TKO Punches,1,4:55
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,BJ Penn,Jens Pulver,Lightweight,0,SUB Rear Naked Choke,2,3:12
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Nate Diaz,Manvel Gamburyan,Lightweight,1,SUB Injury,2,0:20
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Thales Leites,Floyd Sword,Middleweight,0,SUB Arm Triangle,1,3:50
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Roger Huerta,Doug Evans,Lightweight,0,KO/TKO Punches,2,3:30
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Joe Lauzon,Brandon Melendez,Lightweight,0,SUB Triangle Choke,2,2:09
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Cole Miller,Andy Wang,Lightweight,0,KO/TKO Kick,1,1:10
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Gray Maynard,Rob Emerson,Lightweight,0,CNC,2,0:39
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Leonard Garcia,Allen Berube,Lightweight,0,SUB Rear Naked Choke,1,4:22
The Ultimate Fighter: Team Pulver vs. Team Penn Finale,Matt Wiman,Brian Geraghty,Lightweight,0,KO/TKO Punches,1,2:09
UFC 72: Victory,Rich Franklin,Yushin Okami,Middleweight,0,U-DEC,3,5:00
UFC 72: Victory,Forrest Griffin,Hector Ramirez,Light Heavyweight,0,U-DEC,3,5:00
UFC 72: Victory,Jason MacDonald,Rory Singer,Middleweight,0,KO/TKO Punches,2,3:18
UFC 72: Victory,Tyson Griffin,Clay Guida,Lightweight,0,S-DEC,3,5:00
UFC 72: Victory,Ed Herman,Scott Smith,Middleweight,0,SUB Rear Naked Choke,2,2:25
UFC 72: Victory,Marcus Davis,Jason Tan,Welterweight,0,KO/TKO Punches,1,1:15
UFC 72: Victory,Eddie Sanchez,Colin Robinson,Heavyweight,0,KO/TKO Elbows,2,0:32
UFC 72: Victory,Dustin Hazelett,Stevie Lynch,Welterweight,0,SUB Anaconda Choke,1,2:50
